NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
BEAUTIFUL B&B ROMA VATICAN MUSEUM,IT,Italy,41.90747704,12.44391569,Private room,2,1,1,1,$60.00 
A Large Flat near Trevi Fountain,IT,Italy,41.90235478,12.49309053,Entire home/apt,7,1.5,1,5,$118.00 
Private SPACIOUS room CENTRE OF ROME!,IT,Italy,41.89472833,12.50126149,Private room,2,1,1,1,$90.00 
Il cortile al Vaticano,IT,Italy,41.90439396,12.46296862,Entire home/apt,6,1,0,3,$150.00 
PORTA MAGGIORE - Coliseum Center,IT,Italy,41.8932673,12.50412752,Entire home/apt,3,1,1,2,$98.00 
Casa Cunfida - San Pietro,IT,Italy,41.91192564,12.45372434,Entire home/apt,8,2,3,5,$56.00 
Frattina deluxe apartment,IT,Italy,41.90451033,12.48255937,Entire home/apt,4,2,1,1,$93.00 
Beautiful room in the center near Vatican,IT,Italy,41.91301011,12.46966244,Private room,3,1,1,2,$140.00 
"Rome,Termini Station, doppia con bagno",IT,Italy,41.89828363,12.50071842,Private room,3,1,1,2,$85.00 
Great house at the Colosseum!,IT,Italy,41.889481,12.50671359,Entire home/apt,7,3,3,7,$160.00 
Apartment in the centr of the Rome,IT,Italy,41.90092639,12.49724697,Entire home/apt,5,1,2,3,$100.00 
Arenula Luxury Apartment x 6,IT,Italy,41.8955134,12.4752869,Entire home/apt,6,1,3,2,$110.00 
Central and bright apartment inTrastevere area,IT,Italy,41.88143688,12.47546843,Entire home/apt,6,1,2,3,$76.00 
Spagna Place,IT,Italy,41.90680689,12.48164754,Entire home/apt,2,1,1,1,$99.00 
New Rome house 2,IT,Italy,41.90289556,12.50448999,Entire home/apt,9,3,3,7,$299.00 
Roma Delicious Apartment Near Coliseum,IT,Italy,41.88116936,12.47502837,Entire home/apt,4,1,1,2,$65.00 
Casa Vacanze Roma San Giovanni,IT,Italy,41.88510833,12.50675325,Entire home/apt,3,2,2,3,$80.00 
Rome Apartment at Colosseum 3BR/2B,IT,Italy,41.88928114,12.49930778,Entire home/apt,9,2,3,7,$220.00 
Beautiful Two Bedroom flat with AC,IT,Italy,41.89266192,12.46840008,Entire home/apt,5,2,2,2,$170.00 
In the Heart of Campo De Fiori,IT,Italy,41.89465702,12.47331925,Private room,2,1,1,2,$70.00 
Amazing central silent & bright apt,IT,Italy,41.89724447,12.47989455,Entire home/apt,4,1,1,2,$110.00 
Fabio Massimo Double Fori Imperiali 46,IT,Italy,41.91041297,12.46279408,Private room,2,1,1,1,$90.00 
Colosseo lovely terrace apartment,IT,Italy,41.8946382,12.48932233,Entire home/apt,4,1,1,1,$90.00 
DELIZIOSO APT. VICINO AL COLOSSEO,IT,Italy,41.89027885,12.51486017,Entire home/apt,6,2,2,6,$120.00 
MONTEVERDE HOUSE FRIENDLY ROOM,IT,Italy,41.90874625,12.4455209,Private room,2,1,1,2,$60.00 
Vatican apartment beatiful and new,IT,Italy,41.91072629,12.45794955,Entire home/apt,6,2,3,3,$100.00 
TRASTEVERE SANTA MARIA ROYAL AWESOME 2BR RESIDENCE,IT,Italy,41.88946999,12.47020885,Entire home/apt,6,2,3,3,$170.00 
"Casa Regola,     Campo de Fiori",IT,Italy,41.89500687,12.47204708,Entire home/apt,2,1,1,1,$44.00 
The Suite of San Peter & Paul's,IT,Italy,41.90618805,12.4593764,Entire home/apt,6,2,2,4,$110.00 
Cozy Room in the center of Rome,IT,Italy,41.89792092,12.46986293,Private room,2,1,1,1,$55.00 
Vista tetti trastevere x2pax+1+1,IT,Italy,41.89068092,12.46850156,Entire home/apt,4,1,1,3,$85.00 
AS Relais Boutique,IT,Italy,41.89516849,12.47519223,Private room,2,1,1,1,$79.00 
Chat&Chill Vatican Apartment,IT,Italy,41.9063042,12.45868902,Entire home/apt,6,1,2,5,$180.00 
St. Peter Station Apartment Borgo,IT,Italy,41.9040837,12.45937552,Entire home/apt,3,1,1,1,$79.00 
Bright and beautiful apartment close to St. Peter,IT,Italy,41.91623603,12.45498136,Entire home/apt,4,2,2,2,$60.00 
Domus Orti *** SPECIAL LAST MINUTE OFFER ***,IT,Italy,41.89800011,12.46530098,Entire home/apt,3,1,1,3,$49.00 
Thiffany Luxury Room al Colosseo,IT,Italy,41.88948079,12.49837601,Private room,4,1,1,2,$60.00 
Moon Tesoro private bathroom,IT,Italy,41.89419114,12.50576404,Private room,2,1,1,1,$65.00 
Nausicaa's Room with bath Vatican,IT,Italy,41.90884586,12.45581662,Private room,2,1,1,2,$64.00 
Vatican Luxury View,IT,Italy,41.9046556,12.46201745,Entire home/apt,6,2,3,3,$250.00 
LUXURY STUDIO IN THE HEART OF ROME-BEST FLATS 2016,IT,Italy,41.8918267,12.47936268,Entire home/apt,2,1,0,1,$119.00 
"A casa di Tiziana, vicino al Colosseo",IT,Italy,41.88391778,12.49933543,Entire home/apt,5,2,2,3,$140.00 
Colosseum Loft,IT,Italy,41.89387269,12.50407077,Entire home/apt,2,1,1,1,$85.00 
"Lux Apartment near Termini, City Centre.",IT,Italy,41.89901317,12.50343536,Entire home/apt,4,1,1,2,$79.00 
Vicino Campo de Fiori,IT,Italy,41.89741861,12.4678987,Entire home/apt,2,1,1,1,$75.00 
Double room in Prati,IT,Italy,41.91615538,12.46456147,Private room,2,1,1,1,$54.00 
Trastevere Panoramic Luxury Terrace,IT,Italy,41.89031523,12.47023146,Entire home/apt,6,2,2,3,$260.00 
Unique home in Rome with terrace!!,IT,Italy,41.90573007,12.48010836,Entire home/apt,7,1,2,4,$135.00 
Your room in Rome! 4,IT,Italy,41.90119794,12.50531058,Private room,4,0,1,3,$34.00 
Perla nel cuore del quartiere Prati,IT,Italy,41.90798006,12.46648775,Private room,2,1,1,1,$90.00 
Colorful apartment in Trastevere,IT,Italy,41.88688435,12.47722159,Entire home/apt,2,1,1,1,$90.00 
LIVING ROOM WITH LARGE TERRACE,IT,Italy,41.90809086,12.46103538,Private room,2,1,1,1,$76.00 
In the centre of Rome:Japanese room,IT,Italy,41.87901516,12.48723115,Private room,2,1,1,1,$40.00 
Camera orchidea,IT,Italy,41.89134223,12.50508495,Private room,2,1,1,1,$56.00 
B&BROMATERMINI13,IT,Italy,41.89428654,12.50607589,Private room,3,0,1,4,$112.00 
LUXURY APART 5 MIN WALK TO VATICAN,IT,Italy,41.91130233,12.45756219,Entire home/apt,5,1,3,3,$90.00 
Vatican Heart - Double Bedroom,IT,Italy,41.90811793,12.45657384,Private room,2,1,1,1,$38.00 
OFFER ! Navona Penthouse by Laura,IT,Italy,41.90073886,12.46995191,Entire home/apt,5,1,2,3,$70.00 
Camera  con bagno privato,IT,Italy,41.89463499,12.50994391,Private room,3,1,1,1,$32.00 
"Low cost Studio Colosseo, 3pax",IT,Italy,41.89502917,12.49150695,Entire home/apt,3,1,0,2,$29.00 
Panorama Suite Vatican,IT,Italy,41.91012236,12.4555859,Entire home/apt,7,2,3,3,$100.00 
Giuliana 66,IT,Italy,41.91505904,12.45369097,Entire home/apt,6,3,2,3,$80.00 
Rome Apartments & Studio,IT,Italy,41.90462933,12.50042996,Entire home/apt,4,1,2,2,$93.00 
camera quadrupla con bagno privato,IT,Italy,41.90290715,12.44529919,Private room,4,1,1,2,$70.00 
Orso Luxury Apartment (Tommaso),IT,Italy,41.9036528,12.47604907,Entire home/apt,3,1,1,3,$90.00 
Ave Roma a Campo De Fiori Luxury Home,IT,Italy,41.89425822,12.47207365,Entire home/apt,6,2,2,2,$165.00 
Dulcis in Pantheon 106,IT,Italy,41.88540773,12.47158655,Private room,2,1,1,1,$130.00 
L'anima di piazza Navona,IT,Italy,41.89797145,12.4715825,Entire home/apt,2,1,1,1,$70.00 
g. DISCOVERY room @ Central+Metro,IT,Italy,41.91076766,12.44900423,Private room,3,1,1,2,$49.00 
Jamal suite kingsizebed chromatic shower,IT,Italy,41.90629845,12.49407001,Private room,2,1,1,1,$113.00 
Luxury Fashion Suites *****,IT,Italy,41.90448223,12.48641237,Entire home/apt,4,1,0,4,$70.00 
Trastevere Skyfall,IT,Italy,41.89524626,12.46507014,Entire home/apt,5,1,1,3,$81.00 
BEING PART OF ROMAN'S NIGHTLIFE,IT,Italy,41.89038876,12.47313926,Entire home/apt,4,1,0,4,$119.00 
Panorama Suite Vatican 2,IT,Italy,41.91109972,12.45535137,Entire home/apt,5,2,2,2,$120.00 
Suite Spanish Steps Rome apartment,IT,Italy,41.91059422,12.49785869,Entire home/apt,4,2,2,4,$84.00 
"Monti, in the heart of Rome",IT,Italy,41.89585957,12.49386876,Entire home/apt,5,2,3,3,$170.00 
Sunny room in the center of Monti neighbourhood,IT,Italy,41.89646565,12.50193399,Private room,1,2,1,1,$33.00 
Twin Room with private bathroom close to Termini,IT,Italy,41.90411367,12.50360449,Private room,2,2,2,2,$39.00 
Colosseum for the whole family,IT,Italy,41.89613451,12.49491967,Entire home/apt,8,2,3,4,$95.00 
Elegant apartment near Colosseum,IT,Italy,41.87951763,12.48773938,Entire home/apt,4,2,1,2,$200.00 
Bookwedo Elegant Castel Sant Angelo,IT,Italy,41.90003154,12.46453384,Entire home/apt,6,2,3,3,$155.00 
Trastevere graceful apartment,IT,Italy,41.88775263,12.47481693,Entire home/apt,5,1,2,2,$109.00 
Single Room a due passi dalla metro Lepanto,IT,Italy,41.91322237,12.46545333,Private room,1,1,1,1,$60.00 
ottaviano holiday house,IT,Italy,41.90649777,12.45836456,Private room,2,1,1,1,$85.00 
Elena al Colosseo,IT,Italy,41.88816927,12.49596704,Entire home/apt,9,2,3,9,$160.00 
The White house art,IT,Italy,41.91964436,12.45875554,Entire home/apt,2,1,1,1,$110.00 
Bicamere centrale ristrutturato,IT,Italy,41.89459749,12.50408358,Entire home/apt,4,1,2,2,$60.00 
Just 150 meters from the PANTHEON!!,IT,Italy,41.89940968,12.47676448,Entire home/apt,6,2,2,4,$165.00 
Dolce Vita Luxury Terrace Apartment,IT,Italy,41.90942769,12.49085767,Entire home/apt,7,3,3,4,$295.00 
Close to the Colosseum apartment,IT,Italy,41.89790987,12.49549116,Entire home/apt,4,1,1,4,$85.00 
Appartamento a Trastevere,IT,Italy,41.88689764,12.46987892,Private room,3,1,1,2,$110.00 
Caesar Suite (ENSUITE ROOM AT COLOSSEUM),IT,Italy,41.89025418,12.50028789,Private room,2,1,1,1,$44.00 
"VaticanArtRooms - ""Gioia"" room",IT,Italy,41.90281957,12.44498133,Private room,2,1,1,2,$70.00 
A quiet room in the Center of Rome,IT,Italy,41.90407981,12.48852315,Private room,2,1,1,1,$75.00 
Bright central Trastevere penthouse,IT,Italy,41.89013244,12.4705514,Entire home/apt,6,1,2,3,$190.00 
Hotel Seiler Junior Suite for 4 person,IT,Italy,41.90211693,12.494354,Private room,4,1,1,3,$99.00 
Saint Peter station Apartment Barzellotti,IT,Italy,41.9106943,12.44744054,Entire home/apt,5,1,2,2,$70.00 
Private Room with private bathroom,IT,Italy,41.89242369,12.51186689,Private room,4,1,1,2,$49.00 
Piano Zero Apartment,IT,Italy,41.90289735,12.50518696,Entire home/apt,6,2,2,4,$120.00 
Navona Banchi Two,IT,Italy,41.89947763,12.46728767,Entire home/apt,5,1,1,3,$110.00 
Historic Apartament in P.zza Navona,IT,Italy,41.89838334,12.47253057,Entire home/apt,8,2,3,8,$342.00 
CASA PARADISO,IT,Italy,41.89725275,12.47398378,Entire home/apt,6,2,2,3,$179.00 
My Charming View on Imperial Rome,IT,Italy,41.89162997,12.48316434,Entire home/apt,4,2,2,2,$105.00 
B&B L'Angolo dei Papi - Luxury Style IÂ°,IT,Italy,41.90721058,12.45178804,Entire home/apt,12,3,3,12,$101.00 
Il Giardino del Viaggiatore ,IT,Italy,41.91619734,12.46790501,Entire home/apt,10,3.5,3,10,$222.00 
"Spacious room in Rome, Trastevere",IT,Italy,41.88473505,12.46726206,Private room,2,1,1,1,$60.00 
Piazza Navona Terrace Hi Tech,IT,Italy,41.90385438,12.46959874,Entire home/apt,5,2,2,3,$215.00 
Jolie,IT,Italy,41.89189528,12.51378099,Private room,2,1,1,1,$40.00 
"A little cozy room, 800m Colosseo, 1 KM Termini",IT,Italy,41.89137469,12.50833153,Private room,2,2,1,2,$39.00 
Manzoni Colosseum House-Fast wifi-Movie set,IT,Italy,41.89024026,12.50665255,Entire home/apt,4,1,1,2,$98.00 
VACATION HOME AT THE COLOSSEUM.,IT,Italy,41.88810158,12.49821629,Entire home/apt,4,1,1,2,$89.00 
FOLIA   EcoApartment @Vatican City,IT,Italy,41.90598228,12.45806641,Entire home/apt,7,3,3,3,$270.00 
Hotel Seiler Triple Room,IT,Italy,41.90148576,12.49481047,Private room,3,1,1,2,$69.00 
"Room Star Tesoro, private bathroom",IT,Italy,41.89220147,12.50701968,Private room,3,1,1,2,$40.00 
Accogliente trilocale .,IT,Italy,41.90702772,12.49902328,Private room,3,1,1,2,$63.00 
NEW! Just 300 steps from Colosseum.,IT,Italy,41.89555801,12.48950767,Entire home/apt,4,1,1,2,$92.00 
Renzi Amazing Terrace Apartment,IT,Italy,41.88939218,12.46957926,Entire home/apt,4,1,1,2,$128.00 
Charming penthouse in Trastevere,IT,Italy,41.88711813,12.47286469,Entire home/apt,2,1,1,1,$140.00 
The great beauty of Pantheon I,IT,Italy,41.89999213,12.47747383,Entire home/apt,4,1,1,2,$100.00 
Apart. babyfriendly in Rome S.Peter,IT,Italy,41.9099601,12.447478,Entire home/apt,6,2,2,6,$90.00 
Comfortable appartment close to Navona square,IT,Italy,41.90095467,12.46887131,Entire home/apt,6,2,2,3,$180.00 
Roma San Pietro Matilde's Rooms,IT,Italy,41.90505183,12.46423236,Private room,2,1,1,1,$50.00 
"Two steps from ""Spanish Steps""",IT,Italy,41.90333323,12.48208077,Entire home/apt,4,1,1,2,$85.00 
Paglia Rome Trastevere Home,IT,Italy,41.89026728,12.46956063,Entire home/apt,3,1,1,2,$80.00 
"Residenza delle Arti, Trastevere",IT,Italy,41.88882822,12.47370893,Private room,3,1,1,2,$104.00 
Colosseo Panorama | Rome,IT,Italy,41.88885796,12.50052007,Private room,2,1,1,1,$90.00 
Giulia Stylish Enchanting Apartment,IT,Italy,41.89884659,12.46659046,Entire home/apt,6,2,2,3,$186.00 
Romantico appartamento in centro,IT,Italy,41.90189447,12.48712288,Entire home/apt,6,2,2,5,$200.00 
Celimontana Suite,IT,Italy,41.88524132,12.50040353,Private room,2,1,1,1,$50.00 
Domus Flavia,IT,Italy,41.90379895,12.48438491,Entire home/apt,6,2,2,4,$156.00 
Cozy Attic in the heart of Trastevere,IT,Italy,41.89320455,12.46810881,Entire home/apt,2,1,1,1,$60.00 
Spanish steps lovely Loft,IT,Italy,41.90736174,12.4804709,Entire home/apt,2,1,1,1,$110.00 
Tiberina apartment  Cozy flat in the heart of Rome,IT,Italy,41.89186496,12.47973699,Entire home/apt,4,1,1,1,$56.00 
New design house Prati-Vaticano,IT,Italy,41.9084182,12.45499425,Entire home/apt,4,1.5,1,3,$80.00 
"Camera doppia ""Piccola Italia""",IT,Italy,41.90678305,12.44657026,Private room,2,1,1,1,$60.00 
Doppia Bagno Condiviso,IT,Italy,41.90412772,12.5035448,Private room,2,0.5,1,2,$69.00 
Rome@Home24 Studio 2,IT,Italy,41.89618469,12.50077643,Private room,2,1,1,1,$69.00 
Matrimoniale Bagno Privato,IT,Italy,41.90326947,12.50256071,Private room,2,1,1,1,$88.00 
family deluxe 3,IT,Italy,41.90612243,12.50066851,Private room,4,1,1,3,$120.00 
Appartamento centrale in zona residenziale,IT,Italy,41.91444211,12.46196072,Entire home/apt,4,1,2,4,$80.00 
Rome Vatican all comfort,IT,Italy,41.90818584,12.44884479,Entire home/apt,4,1,1,2,$65.00 
Lucky Domus rooms - Suite,IT,Italy,41.89432549,12.5032544,Private room,4,1,1,2,$60.00 
"Trastevere,Historical Center,Vatican City/St.Peter",IT,Italy,41.89860526,12.46150714,Entire home/apt,5,1,2,3,$123.00 
Romolo House Vatican Museums,IT,Italy,41.90636633,12.4464745,Entire home/apt,5,1,1,5,$100.00 
Spacious & charming Baullari II at Campo de Fiori,IT,Italy,41.89740209,12.47178706,Entire home/apt,13,2,5,11,$289.00 
house Campo dÃ¨ Fiori,IT,Italy,41.89218322,12.47448335,Entire home/apt,8,2,3,3,$200.00 
Trastevere Attic with private terrace,IT,Italy,41.88740157,12.47046605,Entire home/apt,4,1,1,2,$125.00 
Mini Loft Monti 1,IT,Italy,41.89629966,12.4921371,Entire home/apt,4,1,0,2,$60.00 
NEW!! House SAN PIETRO - FREE Bikes,IT,Italy,41.89881252,12.46204902,Entire home/apt,6,1,2,3,$139.00 
Yoga Appartment // Central Rome,IT,Italy,41.89838726,12.50764491,Entire home/apt,4,1,2,2,$70.00 
Margana - few steps from Coliseum,IT,Italy,41.89445008,12.4807076,Entire home/apt,4,1,1,2,$96.00 
New Capital House,IT,Italy,41.91388544,12.44931425,Entire home/apt,3,1,1,2,$35.00 
Centro histÃ_rico 5 minutos Coliseu,IT,Italy,41.88745206,12.49630685,Private room,5,2,1,4,$85.00 
COLOSSEUM SUNNY HOLIDAY ,IT,Italy,41.8877852,12.49543719,Entire home/apt,4,1,1,2,$65.00 
Affittacamere RomaRoomsColosseum,IT,Italy,41.89860543,12.49512576,Private room,2,1,1,1,$69.00 
Luxury and Location  centre of Rome,IT,Italy,41.90766023,12.47799595,Entire home/apt,4,1,1,2,$105.00 
Repubblica Central Suite - Best Value for Money!,IT,Italy,41.90508902,12.49554536,Entire home/apt,3,1,1,2,$70.00 
Marta Guest House - Piazza Navona,IT,Italy,41.90625192,12.46760559,Private room,2,1,1,1,$60.00 
Double Room with bathroom,IT,Italy,41.90804167,12.47286262,Private room,3,1,1,2,$100.00 
B&B Aventino Orange Garden charming Queen room,IT,Italy,41.88416114,12.48124364,Private room,2,1,1,1,$140.00 
Vatican Angels Casa Vacanze,IT,Italy,41.9079529,12.45091624,Entire home/apt,3,1,1,2,$80.00 
Moma Domus,IT,Italy,41.89566359,12.49978694,Entire home/apt,7,2,3,3,$110.00 
 Luxury Apartment La Dolce Vita 2,IT,Italy,41.90345896,12.48694777,Entire home/apt,5,1,2,3,$50.00 
Ondina B&B next to the Vatican,IT,Italy,41.90568908,12.46870417,Private room,2,1,1,1,$90.00 
Viminale Deluxe apartment in Rome,IT,Italy,41.89963422,12.49620191,Entire home/apt,4,2,1,2,$149.00 
San Peter luxury Apartment,IT,Italy,41.9093206,12.45647666,Entire home/apt,2,1,1,1,$89.00 
Apartment in downTown,IT,Italy,41.89833255,12.46894621,Entire home/apt,6,2,2,2,$80.00 
Teresa's flowers in Pyramid at Rome,IT,Italy,41.87463596,12.48383196,Entire home/apt,5,1,2,4,$77.00 
BIG APARTMENT ROME CENTRE,IT,Italy,41.88460698,12.50076818,Entire home/apt,10,5,5,5,$180.00 
COLISEUM TERRACE TreasureRome 2BR 2BA,IT,Italy,41.89726252,12.49010191,Entire home/apt,6,2,2,3,$189.00 
Cozy Room Vatican,IT,Italy,41.90517206,12.46059154,Private room,2,2,1,1,$42.00 
Rome Vatican Twin Bedroom in B&B,IT,Italy,41.90894049,12.45325747,Private room,2,1,1,2,$60.00 
"AdR, Amor di Roma B&B",IT,Italy,41.8906825,12.50835787,Entire home/apt,4,2,1,2,$82.00 
Spacious Room x2 - B&B central Rome,IT,Italy,41.90906613,12.45603928,Private room,2,1,1,1,$70.00 
Il porto di mare  Manzoni Metro,IT,Italy,41.89094402,12.5117214,Entire home/apt,6,2,3,3,$120.00 
Roma Centro - Testaccio,IT,Italy,41.87906765,12.47730765,Entire home/apt,4,1,1,2,$65.00 
Queen Rome City center | via veneto,IT,Italy,41.90927208,12.48847421,Private room,2,1,1,1,$79.00 
Trastevere cozy house amazing place,IT,Italy,41.88820466,12.46727569,Entire home/apt,3,1,1,2,$85.00 
Honey Suite Monserrato,IT,Italy,41.89615416,12.46976122,Entire home/apt,2,1,1,1,$159.00 
Apartment Campo dei Fiori,IT,Italy,41.89697522,12.47181412,Entire home/apt,6,2,2,2,$199.00 
Sunny for groups from 8 to10 people,IT,Italy,41.90501976,12.46364524,Entire home/apt,10,4,4,7,$300.00 
"""At dHome""-lovely apartment Vatican",IT,Italy,41.90860377,12.44974214,Entire home/apt,5,1,2,4,$90.00 
A Taste of Ancient City Life,IT,Italy,41.89387571,12.50796316,Entire home/apt,6,1,3,5,$79.00 
Sleep in the center of Rome in a double room,IT,Italy,41.90163111,12.49355951,Private room,2,1,1,2,$90.00 
Divine Terrace Apartment,IT,Italy,41.90437799,12.45833699,Entire home/apt,4,1,1,2,$69.00 
Cozy big room in the trendy area of Testaccio,IT,Italy,41.87991852,12.47301528,Private room,2,1,1,1,$49.00 
Apartment Trastevere - right in the Hearth of Rome,IT,Italy,41.89162701,12.46870289,Entire home/apt,4,1,2,2,$72.00 
Spanish Steps Terrace 4BR Attic,IT,Italy,41.90350987,12.48361679,Entire home/apt,8,4,4,6,$450.00 
Wonderful Apartment Prati-Vatican,IT,Italy,41.91226503,12.45504007,Entire home/apt,2,1,1,1,$75.00 
stanza due letti/a Trastevere,IT,Italy,41.88703933,12.4683875,Private room,1,1,1,2,$17.00 
Chez Alice Vatican,IT,Italy,41.90626311,12.45822615,Entire home/apt,5,2,2,4,$80.00 
Domus MonamÃ¬ Luxury Suites (2 of 5),IT,Italy,41.88730608,12.46403958,Private room,2,1,1,2,$136.00 
Palatina Central Studio,IT,Italy,41.89418253,12.5125396,Private room,3,1,1,2,$85.00 
domus circo massimo,IT,Italy,41.87974736,12.48621794,Entire home/apt,4,1,2,2,$76.00 
 Prati vatican Apartment,IT,Italy,41.90982245,12.459315,Entire home/apt,5,1,3,3,$100.00 
Ampio App.to Vaticano -Vista Cupola,IT,Italy,41.91063732,12.44755132,Entire home/apt,10,3,3,7,$150.00 
My apartment beside Imperial Forums and Colosseum!,IT,Italy,41.8933921,12.48827979,Entire home/apt,5,1,1,2,$150.00 
DA FRANCESCA A TRASTEVERE,IT,Italy,41.8908399,12.46960127,Entire home/apt,4,1,1,1,$44.00 
Charming apt in Piazza di Spagna,IT,Italy,41.90617889,12.48094716,Entire home/apt,4,1,1,1,$100.00 
Apartment with terrace in Colosseum,IT,Italy,41.89552946,12.48907381,Entire home/apt,6,1,2,3,$169.00 
Monolocale grande e luminoso centro,IT,Italy,41.90324326,12.47938771,Entire home/apt,4,1,0,2,$103.00 
Piazza Vittorio Emanuele Apartment,IT,Italy,41.89193206,12.50646952,Entire home/apt,4,1,1,2,$70.00 
"Cozy Room 2,  near Colosseum!600mMetroA",IT,Italy,41.88988807,12.51287393,Private room,3,1,1,3,$41.00 
Domus Merulana triple Room A/C,IT,Italy,41.89286086,12.50032668,Private room,3,1,1,2,$72.00 
Bella Roma Al Vaticano,IT,Italy,41.90326395,12.44740722,Entire home/apt,5,1.5,2,4,$90.00 
bed and breakfast romacentrostorico,IT,Italy,41.90512498,12.44575304,Private room,2,1,1,1,$52.00 
Scipione B&B camera Arancio,IT,Italy,41.90889038,12.45515089,Private room,2,1,1,2,$56.00 
Blue flat,IT,Italy,41.89410881,12.50619942,Entire home/apt,4,1,1,2,$70.00 
Dulcis in Pantheon 104,IT,Italy,41.90042472,12.47549475,Private room,2,1,1,1,$140.00 
Adiacente musei vaticani stanza,IT,Italy,41.90511306,12.44645618,Private room,2,1,1,1,$50.00 
Romantic Testaccio Market Lovely Flat,IT,Italy,41.88024461,12.47376662,Entire home/apt,4,2,1,2,$73.00 
Room Vittoria - Grandis Rooms Roma,IT,Italy,41.88932346,12.51459405,Private room,4,1,1,3,$35.00 
Trevi Fountain lovely apt terrace and amazing view,IT,Italy,41.90002687,12.48257516,Entire home/apt,5,1,1,2,$143.00 
"Large 3 bedroom,7pax,Spanish Steps",IT,Italy,41.90631425,12.48641217,Entire home/apt,7,2,3,3,$239.00 
Fiftynine Appartamento B 13,IT,Italy,41.90809295,12.47784319,Entire home/apt,4,1,2,2,$90.00 
Elegante appartamento,IT,Italy,41.90967256,12.49359239,Entire home/apt,6,3,2,3,$682.00 
"Testaccio, Roma Style Apartment",IT,Italy,41.88052629,12.47797744,Entire home/apt,4,1,1,4,$69.00 
Wellcoming at 100 mt from station,IT,Italy,41.89697624,12.50613778,Entire home/apt,5,2,2,5,$65.00 
Testaccio in love!,IT,Italy,41.87883516,12.47726687,Entire home/apt,4,1,1,2,$75.00 
"bright, central & family-friendly",IT,Italy,41.89626373,12.50175475,Entire home/apt,5,1,2,4,$98.00 
Best place in Rome. An independent suite!,IT,Italy,41.89125903,12.46958616,Private room,2,2,1,1,$65.00 
Scipione B&B camera Lilla,IT,Italy,41.90759517,12.45682459,Private room,4,1,1,4,$55.00 
A Roma San Pietro BB,IT,Italy,41.90650655,12.46167056,Private room,2,1,1,2,$50.00 
GIRASOLE VIII F DOUBLE WITH PRIVATE BATHROOM,IT,Italy,41.89518048,12.50328845,Private room,2,1,1,1,$60.00 
From Trastevere with Love I,IT,Italy,41.8865841,12.47100726,Private room,2,1,1,1,$65.00 
a Campo de Fiori per una settimana?,IT,Italy,41.89404039,12.47000634,Entire home/apt,3,1,0,2,$68.00 
Casa per gruppi,IT,Italy,41.90267327,12.50524567,Entire home/apt,16,2,4,13,$400.00 
Pantheon Amazing Terrace,IT,Italy,41.89831722,12.48054861,Entire home/apt,5,1,2,3,$230.00 
dulcis in pantheon 107,IT,Italy,41.90079614,12.47522828,Private room,2,1,1,1,$120.00 
palazzo d'epoca in centro Wi Fi free,IT,Italy,41.89785013,12.50149105,Entire home/apt,9,1,3,7,$52.00 
Mon petit coeur,IT,Italy,41.88836218,12.47239792,Private room,2,1,1,1,$38.00 
Blue Apartment Campo de' Fiori,IT,Italy,41.89574736,12.47276507,Entire home/apt,6,2,2,4,$240.00 
Beautiful  2bdr apartment by Spagna,IT,Italy,41.90459513,12.47959803,Entire home/apt,8,1,2,6,$185.00 
"TERMINI station600m!COLOSSEO 1,5km",IT,Italy,41.89435985,12.50765934,Private room,3,1,1,3,$42.00 
Vatican Suite -  Rome AC/WiFi/Terrace,IT,Italy,41.90217476,12.45885977,Entire home/apt,4,1.5,1,2,$110.00 
B&B Sunrise Orange near Saint Peter,IT,Italy,41.90801919,12.45426134,Private room,2,0.5,1,1,$48.00 
Centralissimo e luminoso appartamento a Roma,IT,Italy,41.92090075,12.45772325,Entire home/apt,5,1,1,3,$115.00 
NEW! Vatican Gardens House,IT,Italy,41.91347228,12.4543,Entire home/apt,5,1,2,1,$110.00 
Temperament suite,IT,Italy,41.89335077,12.49981275,Entire home/apt,4,1.5,2,2,$539.00 
"""Piazza Room"" Studio in Testaccio",IT,Italy,41.87973836,12.47513622,Entire home/apt,2,1,1,2,$49.00 
Historic center - Trastevere,IT,Italy,41.88987884,12.47124095,Private room,4,1,1,2,$60.00 
Arches Inn Ben & Breakfast,IT,Italy,41.90829089,12.44554076,Private room,4,1,1,3,$54.00 
"""Meditative Rose"" Apart Wifi AirConditioning",IT,Italy,41.92034111,12.45761342,Entire home/apt,4,1,1,2,$58.00 
An oasis in Trastevere â€“ Bianca,IT,Italy,41.8894258,12.4669097,Entire home/apt,4,2,1,2,$92.00 
Tree Charme Dependance,IT,Italy,41.88908534,12.47575529,Entire home/apt,4,2,2,2,$140.00 
Double room in main Rome centre,IT,Italy,41.90968579,12.49362656,Private room,2,1,1,2,$35.00 
Apartment LoL luminoso a Trastevere,IT,Italy,41.88784979,12.46950108,Entire home/apt,4,1,1,2,$85.00 
White Pantheon Apt 1bd AC/WiFi,IT,Italy,41.90095524,12.47699869,Entire home/apt,3,1,1,2,$130.00 
cosy home in testaccio,IT,Italy,41.88112087,12.47717686,Entire home/apt,3,1,2,3,$85.00 
Grand Panisperna Home,IT,Italy,41.89604152,12.49183204,Entire home/apt,4,1,2,2,$120.00 
