NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Spacious bright room,IE,Ireland,53.31330093,-6.225291864,Private room,2,1,1,1,$79.00 
"Beautiful home, perfectly located",IE,Ireland,53.33538281,-6.279591856,Entire home/apt,4,1,2,2,$180.00 
City Located Double Room in Penthouse Apartment,IE,Ireland,53.34749957,-6.267316563,Private room,2,1,1,1,$89.00 
Cosy Apt mins walk from Dublin's Centre,IE,Ireland,53.35367394,-6.258470581,Entire home/apt,5,1,1,3,$88.00 
Room with own bathroom in Donnybrook. Fancy :),IE,Ireland,53.32772456,-6.245615067,Private room,2,1,1,1,$37.00 
Modern Cosy City Centre Apartment,IE,Ireland,53.34450904,-6.245343907,Entire home/apt,2,1,1,1,$70.00 
Trinity College Historic Single Ensuite Bedroom,IE,Ireland,53.3435421,-6.258556502,Private room,1,1,1,1,$140.00 
En suite Loft bedroom with parking,IE,Ireland,53.38169265,-6.202497793,Private room,2,1,1,1,$50.00 
City Centre Apartment,IE,Ireland,53.35272104,-6.264413681,Entire home/apt,2,1,1,1,$90.00 
Comfy bedroom near citycentre,IE,Ireland,53.35086952,-6.247302366,Private room,2,1,1,1,$45.00 
Lovely Single room desperate for friendly guest,IE,Ireland,53.35430276,-6.293436086,Private room,1,1,1,1,$26.00 
Private rooms in modern family home,IE,Ireland,53.38091962,-6.188490516,Private room,7,4,1,4,$49.00 
Private room and bus stop in front,IE,Ireland,53.36524077,-6.293559753,Private room,2,1,1,2,$40.00 
Cozy Central City Accommodation,IE,Ireland,53.3508126,-6.253104777,Private room,1,1,1,1,$69.00 
The Lost Boathouse and Garden,IE,Ireland,53.34230401,-6.217168745,Entire home/apt,8,3,4,4,$210.00 
Cosy light filled Apartment,IE,Ireland,53.32292988,-6.272023383,Entire home/apt,2,1,1,1,$70.00 
Cozy and modern flat with nice view,IE,Ireland,53.34923,-6.230981352,Private room,2,1,1,1,$50.00 
Cosy apt. in the heart of Dublin City Centre,IE,Ireland,53.34082282,-6.277731372,Entire home/apt,5,1,2,2,$70.00 
Cosy one bedroom flat,IE,Ireland,53.33280985,-6.236925665,Entire home/apt,2,1,1,1,$70.00 
2 Bed available at Stoneybatter city centre!,IE,Ireland,53.36219366,-6.277022727,Shared room,1,1,1,2,$17.00 
Stunning 2-bed in heart of Dublin,IE,Ireland,53.34411082,-6.266950672,Entire home/apt,4,1,2,2,$150.00 
Rathmines Penthouse,IE,Ireland,53.32673107,-6.266653176,Private room,2,1,1,1,$80.00 
Student Residence / Hostel Style,IE,Ireland,53.34515606,-6.263089589,Private room,4,1,1,4,$120.00 
Central Dublin Victorian Cottage,IE,Ireland,53.35593509,-6.270009428,Entire home/apt,5,2,3,3,$159.00 
Quiet town house in the centre of Dublin city.,IE,Ireland,53.34770205,-6.27291272,Entire home/apt,4,1.5,2,3,$133.00 
Spacious bedroom with private terrasse & bathroom,IE,Ireland,53.33326377,-6.270441359,Private room,2,2,1,1,$75.00 
2 bed 2 bathroom apartment,IE,Ireland,53.36733482,-6.218652811,Entire home/apt,4,2,2,2,$120.00 
Single bed in a shared room / city center,IE,Ireland,53.35614238,-6.265256531,Shared room,1,1,1,1,$20.00 
*City Centre - Double Bed*,IE,Ireland,53.35635312,-6.267407525,Private room,2,1,1,1,$49.00 
Private Cozy Room in a nice are of,IE,Ireland,53.34355653,-6.2964111,Private room,1,1,1,1,$50.00 
Perfect Spot Dublin,IE,Ireland,53.34894626,-6.267950488,Private room,2,1,1,1,$55.00 
Bright room in historic building,IE,Ireland,53.34322479,-6.263182709,Private room,2,1,1,1,$85.00 
"Charming & clean - Dublin, Aviva",IE,Ireland,53.33837145,-6.224110064,Private room,2,1,1,1,$48.00 
In Sandymount D4,IE,Ireland,53.33293656,-6.218242589,Entire home/apt,5,1,3,4,$120.00 
A place to stay! (well located),IE,Ireland,53.33862475,-6.274987197,Private room,2,1,1,1,$45.00 
The best of both worlds.,IE,Ireland,53.36523252,-6.220124466,Entire home/apt,2,1,1,1,$89.00 
Comfy apt in southwest city,IE,Ireland,53.33942872,-6.306556753,Private room,2,0.5,1,1,$48.00 
Habitacion Doble en Dublin centro,IE,Ireland,53.32957941,-6.260705143,Private room,2,1,1,1,$130.00 
Nice Double Room in Historic District,IE,Ireland,53.33725198,-6.311803377,Private room,2,1,1,1,$42.00 
LARGE 2 BED CENTRAL DUBLIN APT6,IE,Ireland,53.34707872,-6.278230203,Entire home/apt,5,2,2,3,$225.00 
Stylish 2bed Cottage 15 mins walk from city centre,IE,Ireland,53.34153933,-6.296476905,Private room,2,1,1,1,$55.00 
Temple Bar,IE,Ireland,53.34453892,-6.26484207,Private room,2,1,1,1,$80.00 
2 Bed Ballsbridge flat with parking,IE,Ireland,53.33315239,-6.23170417,Entire home/apt,4,1,2,3,$110.00 
A View to Remember in Grand Canal Dock,IE,Ireland,53.34388869,-6.233645611,Private room,2,1,1,1,$78.00 
Cosy 2 bedroom in heart of the City,IE,Ireland,53.34352436,-6.276756437,Entire home/apt,3,1,2,3,$85.00 
Historic Period Property - Apartment (No3),IE,Ireland,53.34975593,-6.259574672,Entire home/apt,7,2,3,4,$300.00 
Suburbian Luxury 15 Minutes to town,IE,Ireland,53.31101893,-6.280983426,Entire home/apt,4,2,2,2,$80.00 
Contemporary Home in quiet suburb of Dublin,IE,Ireland,53.37639414,-6.186995246,Private room,2,2,1,1,$38.00 
Private room close to city centre,IE,Ireland,53.33878483,-6.280418944,Private room,2,1,1,1,$55.00 
Accommodation Double Room close by the Airport,IE,Ireland,53.3996248,-6.265159229,Private room,2,1,1,1,$45.00 
Wonderful and spacious family home,IE,Ireland,53.36344073,-6.20132688,Entire home/apt,6,1.5,3,4,$270.00 
Amazing location in Dublin City!,IE,Ireland,53.35161814,-6.259338821,Private room,2,1,1,1,$29.00 
Two-Bedroom House - Rathmines,IE,Ireland,53.32296247,-6.273482289,Entire home/apt,4,2,2,2,$100.00 
BOUTIQUE APARTMENT IN  DUBLIN CITY CENTRE,IE,Ireland,53.35382862,-6.257204723,Entire home/apt,4,1,1,2,$123.00 
Entire 2bed townhouse close to City,IE,Ireland,53.36236741,-6.209166259,Entire home/apt,4,1,2,3,$90.00 
En suite room in house share 4,IE,Ireland,53.36494958,-6.256131601,Private room,1,1,1,1,$36.00 
Double cosy & quiet bedroom in the heart of Dublin,IE,Ireland,53.34725347,-6.263573092,Private room,2,1,1,1,$70.00 
"Sunny family home with wifi, Dublin",IE,Ireland,53.36284269,-6.282017386,Entire home/apt,4,1.5,3,3,$111.00 
Comfortable Room in Stoneybatter,IE,Ireland,53.35841883,-6.27976608,Private room,1,2,1,1,$28.00 
A home over New Year's Eve,IE,Ireland,53.33187416,-6.259958435,Private room,2,1,1,1,$45.00 
Cozy room Dublin city centre *****,IE,Ireland,53.35052365,-6.245207478,Private room,2,1,1,1,$55.00 
"Apartment with ""The Guinness View""",IE,Ireland,53.34340734,-6.289936029,Entire home/apt,4,1,1,2,$109.00 
All Airbnb House - Large Bright Double Room,IE,Ireland,53.3804719,-6.226077874,Private room,2,1,1,1,$33.00 
Ha'penny Apt 1 min walkto Templebar,IE,Ireland,53.34686731,-6.2627591,Entire home/apt,8,1,2,5,$185.00 
Private bedroom in great location,IE,Ireland,53.34759387,-6.230566267,Private room,2,1,1,1,$60.00 
Ballsbridge 3 bed with parking,IE,Ireland,53.33283744,-6.23515876,Entire home/apt,6,2,3,4,$188.00 
Beautiful apartment by the docks,IE,Ireland,53.34917661,-6.24632676,Entire home/apt,2,1,1,1,$95.00 
St.Patricks-Twin room Dublin 8!,IE,Ireland,53.3425818,-6.289800545,Private room,2,0.5,1,2,$200.00 
Charming house in Dublin's heart,IE,Ireland,53.34375855,-6.274010431,Private room,2,1,1,1,$50.00 
Elegant Apartment overlooking 32 acres of parkland,IE,Ireland,53.32614319,-6.239124991,Entire home/apt,2,1,1,1,$150.00 
Cozy 1BR w. mezzanine floor in the heart of Dublin,IE,Ireland,53.34600037,-6.253372139,Entire home/apt,4,1,1,2,$125.00 
Ideal for the solo traveller,IE,Ireland,53.36770561,-6.249916917,Private room,1,1.5,1,1,$65.00 
New Double Room on Suite 40 reviews,IE,Ireland,53.38235966,-6.239434753,Private room,2,1,1,1,$55.00 
Lovely room in the heart of Dublin,IE,Ireland,53.34925588,-6.276918097,Private room,2,1,1,1,$31.00 
Double Bed in Dublin City Centre,IE,Ireland,53.34734549,-6.25382482,Private room,2,1,1,1,$95.00 
Designer house perfect for a Christmas break,IE,Ireland,53.32190764,-6.255188862,Entire home/apt,8,3.5,4,4,$400.00 
LA ROCHELLE,IE,Ireland,53.34268966,-6.271248997,Private room,2,1,1,1,$55.00 
"Cosy, warm apartment  in Dublin City Centre",IE,Ireland,53.34127683,-6.231562816,Entire home/apt,2,1,1,1,$95.00 
Large 2 bed with Parking near Guinness Storehouse,IE,Ireland,53.34383482,-6.29095668,Entire home/apt,6,1,2,3,$90.00 
"Aungier Street, Dublin 2",IE,Ireland,53.34164472,-6.264975918,Entire home/apt,2,1,1,1,$110.00 
LARGE DUBLIN CITY CENTRE 2 BED APT26,IE,Ireland,53.346515,-6.279341689,Entire home/apt,6,2,2,5,$245.00 
Central Penthouse 360Â° Terrace View,IE,Ireland,53.35243062,-6.261917725,Entire home/apt,3,1,1,2,$160.00 
Choice Apt for 4 + city bus outside,IE,Ireland,53.32888921,-6.292685744,Entire home/apt,4,1,1,2,$90.00 
Perfect 1 bedroom city centre apt,IE,Ireland,53.34201181,-6.27517372,Entire home/apt,4,1,1,2,$130.00 
Amazing Central City/ Park location,IE,Ireland,53.34774149,-6.343940275,Private room,3,1.5,1,3,$70.00 
"Nice room, 10mins to city or beach",IE,Ireland,53.31913793,-6.216025836,Private room,2,1,1,1,$70.00 
Amazing Grand Canal View Penthouse,IE,Ireland,53.34273882,-6.239496762,Entire home/apt,8,2,2,6,$300.00 
Unique apartment | TEMPLE BAR | ON THE RIVER,IE,Ireland,53.34491504,-6.269532954,Entire home/apt,6,1,2,2,$200.00 
Comfy room near CCD in a nice area,IE,Ireland,53.34893597,-6.232686427,Private room,2,1,1,1,$49.00 
Traditional Artisan Cottage beside Phoenix Park,IE,Ireland,53.35293182,-6.295185344,Entire home/apt,2,1,1,1,$65.00 
City centre homey apartment,IE,Ireland,53.35980686,-6.258286386,Private room,2,1,1,1,$75.00 
Warm Central Space for Four,IE,Ireland,53.33910615,-6.226246005,Entire home/apt,4,1,2,2,$145.00 
PRIME CITY CENTER - 2 BEDROOM,IE,Ireland,53.34723637,-6.256393089,Entire home/apt,5,1,2,3,$130.00 
Cosy Flat Shared B1 - In the heart of City Centre,IE,Ireland,53.35818772,-6.24829108,Shared room,1,1,1,1,$25.00 
Quiet in the City Center-Designer Luxury,IE,Ireland,53.34652764,-6.279487173,Entire home/apt,4,1,1,2,$119.00 
Central Dublin Comfy Victorian Charm,IE,Ireland,53.35446189,-6.270763372,Private room,2,1,1,1,$69.00 
Cozy Double Bedroom in lovely Dublin City cottage,IE,Ireland,53.31649194,-6.292790956,Private room,3,1,1,2,$47.00 
Double Room with private ensuite,IE,Ireland,53.32875312,-6.260901603,Private room,2,1,1,1,$100.00 
"Bright, Quiet Room in Modern House",IE,Ireland,53.32888773,-6.254175757,Private room,2,1,1,1,$60.00 
Charming 2 Bedroom Mezzanine Apt.,IE,Ireland,53.38391255,-6.212582667,Entire home/apt,6,1,2,2,$120.00 
"Good Apartment, Location & Value",IE,Ireland,53.32974855,-6.286216684,Entire home/apt,2,1,1,1,$80.00 
Hidden gem nestled in the centre of the city,IE,Ireland,53.33630716,-6.264383229,Entire home/apt,6,2,3,3,$219.00 
"Beautiful home, best address.",IE,Ireland,53.32546017,-6.218772677,Entire home/apt,6,2.5,3,4,$220.00 
Cosy apartment in a very heart of Dublin city.,IE,Ireland,53.35640621,-6.272597575,Entire home/apt,2,1,1,1,$64.00 
Duplex apartment # 3 beds,IE,Ireland,53.35733115,-6.247004899,Shared room,4,1,1,3,$85.00 
"Access to Dublin City, M50  warm friendly house",IE,Ireland,53.33187967,-6.360846628,Private room,1,2,1,1,$30.00 
1 Studio Apt Dublin 7,IE,Ireland,53.35299638,-6.295242775,Entire home/apt,2,1,0,1,$80.00 
Cozy Private Bedroom @Guinness Storehouse,IE,Ireland,53.33997884,-6.288503156,Private room,2,1,1,1,$50.00 
Georgian House in Heart of City Ctr,IE,Ireland,53.33281558,-6.268212453,Private room,2,1.5,1,1,$48.00 
North Circular Road,IE,Ireland,53.35489272,-6.293252384,Entire home/apt,2,1,0,1,$80.00 
4 Pavillion View,IE,Ireland,53.32669494,-6.26442177,Entire home/apt,4,2,2,4,$250.00 
"City Centre, 2 Bedroomed Apartment",IE,Ireland,53.34757121,-6.26224129,Entire home/apt,6,1,2,4,$200.00 
Chic city centre apartment,IE,Ireland,53.34366647,-6.269283616,Entire home/apt,2,1,1,2,$117.00 
Central Dublin 3 bed Luxury Apt,IE,Ireland,53.34476219,-6.249782806,Entire home/apt,8,2,3,4,$239.00 
ConnollyStation/New Modern Apt,IE,Ireland,53.35443338,-6.244966696,Private room,4,1,1,2,$70.00 
"High end apartment, great location!",IE,Ireland,53.34856086,-6.228556633,Entire home/apt,6,2,2,2,$322.00 
Bright and modern flat close to city center,IE,Ireland,53.36363552,-6.248063649,Private room,2,1,1,1,$75.00 
"Newly decorated, converted attic near city centre!",IE,Ireland,53.3642698,-6.307529478,Private room,1,1,1,1,$27.00 
Shared Private Room for 4 in Dublin City,IE,Ireland,53.36095802,-6.269123296,Private room,1,2,1,,$65.00 
Beautiful things in little packages,IE,Ireland,53.33200762,-6.271415932,Entire home/apt,2,1,1,1,$81.00 
Large Double Room En-Suite (4) in a Period House,IE,Ireland,53.36443124,-6.259089131,Private room,4,1,1,3,$42.00 
Nice private room for Dec and Jan,IE,Ireland,53.34979412,-6.281635784,Private room,1,1,1,1,$40.00 
"Entire home/apt, Rathmines",IE,Ireland,53.32865028,-6.268621504,Entire home/apt,2,1,1,1,$100.00 
Double Bed&Private Bathroom&Balcony&Dublin Centre,IE,Ireland,53.35193555,-6.255875187,Private room,2,1,1,1,$46.00 
Fantastic location for this cozy bedroom,IE,Ireland,53.34791956,-6.267130079,Private room,2,1,1,1,$48.00 
Detached House overlooking park,IE,Ireland,53.3416402,-6.225456175,Entire home/apt,6,2.5,4,4,$250.00 
Cosy Room in Lovely Cottage,IE,Ireland,53.31277272,-6.264922706,Private room,2,1,1,1,$52.00 
Beautiful city Victorian house,IE,Ireland,53.31812879,-6.256894677,Private room,4,2,1,4,$65.00 
Double room in Docklands Flat,IE,Ireland,53.34610616,-6.246992518,Private room,2,1,1,1,$43.00 
Ensuite GC Dock with River Views,IE,Ireland,53.34485932,-6.237235106,Private room,2,1,1,1,$98.00 
"Cosy Room, in Heart of old Dublin",IE,Ireland,53.33866961,-6.305087163,Private room,2,1,1,1,$90.00 
Very Cozy and Central Room With Ensuite Bathroom,IE,Ireland,53.34421637,-6.234033569,Private room,2,1,1,1,$55.00 
Quiet Double Bed/Ensuite  Dublin 4,IE,Ireland,53.32914708,-6.231166309,Private room,2,1,1,1,$50.00 
Amazing room in the best location,IE,Ireland,53.33157066,-6.236173529,Private room,2,1,1,1,$65.00 
Luxury studio with beautiful en-suite bathroom,IE,Ireland,53.31492747,-6.271308906,Entire home/apt,2,1,1,1,$95.00 
Twin room 1 - Bed 1 in a Cozy Flat,IE,Ireland,53.36120944,-6.272482669,Shared room,1,1,1,1,$25.00 
Bright City Centre Georgian apart off O'Connell St,IE,Ireland,53.35535256,-6.255840011,Entire home/apt,6,1,2,3,$145.00 
Nice and Comfortable Double Bedroom to Rent,IE,Ireland,53.40407802,-6.172509591,Private room,2,2,1,2,$45.00 
Stylish butter brick terraced home,IE,Ireland,53.35251329,-6.288873677,Entire home/apt,2,1,1,1,$200.00 
Shared Private Room for 2 In Dublin City,IE,Ireland,53.36178545,-6.269986229,Private room,2,2,1,,$65.00 
Spacious two bedroom apartment in Ballsbridge,IE,Ireland,53.32812563,-6.237320792,Entire home/apt,4,2,2,2,$150.00 
Waterfront Apartment City Centre -(Apt A) -Parking,IE,Ireland,53.34714965,-6.29360907,Entire home/apt,2,1,1,1,$85.00 
Comfortable compact dbl room with private bathroom,IE,Ireland,53.37533995,-6.276112348,Private room,2,1,1,1,$50.00 
St.Patricks-Triple room city center!,IE,Ireland,53.34563592,-6.272376792,Private room,3,0.5,1,3,$270.00 
Amazing duplex near city center,IE,Ireland,53.36755751,-6.2493646,Entire home/apt,4,2,2,2,$300.00 
Double bed private room in great location,IE,Ireland,53.33409078,-6.297310676,Private room,2,1,1,1,$38.00 
Twin Bedrooms in a great locatlization,IE,Ireland,53.34851667,-6.281087894,Private room,2,1,1,2,$44.00 
80.City Apt next to Jameson Distillery,IE,Ireland,53.34913392,-6.275521031,Entire home/apt,7,1,2,4,$155.00 
Lovely family home with big garden,IE,Ireland,53.37312183,-6.200504581,Entire home/apt,8,2.5,4,8,$150.00 
Cosy and private double room,IE,Ireland,53.3647789,-6.292917027,Private room,2,1,1,1,$50.00 
Master bedroom with massive comfy bed,IE,Ireland,53.36813238,-6.258643931,Private room,3,2,1,1,$45.00 
Cosy Home; Sleeps 10. City 15 minutes walk,IE,Ireland,53.3545129,-6.270750708,Entire home/apt,10,2,3,6,$212.00 
"Friendly home ,long stays welcome",IE,Ireland,53.31393634,-6.297111237,Private room,2,,1,2,$36.00 
Lovely apartment with Dublin views,IE,Ireland,53.32722843,-6.253520273,Entire home/apt,2,1,1,1,$100.00 
Spacious Double Bedroom in great location. D2,IE,Ireland,53.3384066,-6.248522175,Private room,2,1,1,1,$65.00 
Amazing period property #5,IE,Ireland,53.32560586,-6.277094596,Private room,2,0,1,2,$55.00 
Central Lux 2Bedroom Loft Apartment,IE,Ireland,53.36400724,-6.245748411,Private room,6,2,2,2,$49.00 
CENTRAL LOCATION - 1 BEDROOM APARTMENT,IE,Ireland,53.34597122,-6.284167827,Entire home/apt,2,1,1,1,$100.00 
Your Home in Dublin 1,IE,Ireland,53.35431467,-6.266258387,Entire home/apt,2,1.5,1,1,$90.00 
"D. room, private bathroom, walk to city centre",IE,Ireland,53.36037165,-6.274430457,Private room,2,2,1,1,$90.00 
3 min walk from Temple Bar! City centre location!,IE,Ireland,53.34685311,-6.267111803,Private room,2,1,1,1,$76.00 
Prime location -Dublin,IE,Ireland,53.30684031,-6.276817973,Private room,2,1,1,1,$65.00 
City Centre: Ha' Penny Bridge View3,IE,Ireland,53.3482617,-6.26269493,Entire home/apt,4,1,1,4,$130.00 
Single Comfortable Room in Dublin Centre,IE,Ireland,53.35393005,-6.283051754,Private room,1,1,1,1,$60.00 
GiorgioM,IE,Ireland,53.33728279,-6.297608294,Private room,1,1,1,1,$45.00 
Beautiful Room in Parkside Retreat,IE,Ireland,53.36283037,-6.30771206,Private room,1,1.5,1,1,$38.00 
14 Pavillion View,IE,Ireland,53.32640516,-6.265956799,Entire home/apt,4,2,2,4,$250.00 
Large 2 Bedroom apartment in Ballsbridge,IE,Ireland,53.32763031,-6.240089074,Entire home/apt,4,2,2,3,$200.00 
Quiet flat in the center of Georgian Dublin,IE,Ireland,53.33212207,-6.256694117,Entire home/apt,3,1,1,2,$250.00 
2 BEDROOM PRIME CITY CENTRE,IE,Ireland,53.348251,-6.255045334,Entire home/apt,8,2,2,4,$130.00 
Townhouse/free parking/ safe area,IE,Ireland,53.31608138,-6.285286872,Private room,2,1,1,1,$58.00 
Waterloo B&B Twin Room with adjacent bathroom,IE,Ireland,53.36777207,-6.208099143,Private room,2,1,1,2,$18.00 
Just Renovated 1bedApt Heart Ofcity,IE,Ireland,53.35417665,-6.258271848,Entire home/apt,4,1,1,2,$70.00 
King Bed in the City Centre of Dublin,IE,Ireland,53.3481631,-6.278812163,Private room,2,1,1,1,$175.00 
"Beautiful Bright Room, Water View",IE,Ireland,53.34281028,-6.239815872,Private room,3,1,1,2,$85.00 
Dublin close to city sleeps 1 or 2,IE,Ireland,53.38187973,-6.194368526,Private room,2,1,1,2,$35.00 
Double Bedroom in Historic location,IE,Ireland,53.34130572,-6.279965001,Private room,2,1,1,1,$54.00 
Modern Apartment near Convention Centre & 3Arena,IE,Ireland,53.35444576,-6.228858449,Private room,2,1,1,1,$53.00 
A place to stay! (Well located!),IE,Ireland,53.33847142,-6.275315942,Entire home/apt,2,1,1,1,$60.00 
"Pavilion View, Rathmines, Dublin 6",IE,Ireland,53.32491026,-6.266453211,Private room,1,1,1,1,$60.00 
Home in Ballsbridge,IE,Ireland,53.33347265,-6.235676007,Entire home/apt,5,1,3,3,$140.00 
Luxury Apartment close to the City,IE,Ireland,53.3251751,-6.246024672,Entire home/apt,4,2,2,2,$150.00 
City center 10 minutes by train,IE,Ireland,53.37954689,-6.196465543,Private room,1,1,1,1,$35.00 
"Stunning, bright and cosy home",IE,Ireland,53.40628006,-6.172855986,Entire home/apt,2,1,1,1,$85.00 
Amazing Flat in The Point Village,IE,Ireland,53.34888527,-6.228664715,Entire home/apt,3,1,1,2,$150.00 
Double or Triple at a squash,IE,Ireland,53.37937591,-6.195899386,Private room,2,2,1,1,$44.00 
City Centre apartment looking out onto the Liffey,IE,Ireland,53.34660204,-6.257132204,Entire home/apt,2,1,1,1,$125.00 
Kimmage/Terenure - Single Room,IE,Ireland,53.31338843,-6.300341832,Private room,1,1,1,1,$120.00 
Spacious Apartment in the Heart of the City.,IE,Ireland,53.3405845,-6.274384805,Entire home/apt,2,1,1,1,$147.00 
Double room w shower by city centre,IE,Ireland,53.34458727,-6.284751421,Private room,2,1,1,1,$85.00 
BIG double bedroom in City Center,IE,Ireland,53.35589098,-6.26987873,Private room,2,1,1,1,$67.00 
Large Apartment in central Dublin.,IE,Ireland,53.34739227,-6.279073986,Entire home/apt,5,2,2,4,$199.00 
Cosy & Private Studio for 2 in leafy Dublin 4,IE,Ireland,53.33756855,-6.230212109,Entire home/apt,2,1,1,1,$80.00 
Seaview in a shared penthouse,IE,Ireland,53.31491503,-6.208515954,Private room,2,1,1,1,$40.00 
2 Bed Apt in Trendy Portobello,IE,Ireland,53.33161036,-6.266967079,Entire home/apt,4,1,2,2,$150.00 
Lovely apartment with amazing view,IE,Ireland,53.34401248,-6.270059817,Entire home/apt,3,1,1,2,$110.00 
SPECIAL OFFER FOR FEB Apartment in Smithfield.,IE,Ireland,53.34913812,-6.278732237,Entire home/apt,4,1,1,2,$120.00 
Unique Central Dublin River-view,IE,Ireland,53.34501259,-6.265523972,Entire home/apt,2,1,2,2,$88.00 
"Charming City Centre House, by Luas",IE,Ireland,53.34840659,-6.274431558,Entire home/apt,2,1,1,1,$120.00 
Sunny 2BedRm Family City home,IE,Ireland,53.3693399,-6.233529975,Entire home/apt,6,1,3,5,$140.00 
Ensuite doublebedroom,IE,Ireland,53.33331776,-6.292491828,Private room,2,1,1,1,$30.00 
Double room15mins walk city center,IE,Ireland,53.32343628,-6.274219372,Private room,2,1,1,1,$45.00 
Charming & Authentic Irish home,IE,Ireland,53.35143871,-6.285301135,Entire home/apt,4,1,2,2,$125.00 
"Liberty ,near St.Patricks Cathedral",IE,Ireland,53.33434567,-6.275275466,Entire home/apt,3,1,1,1,$86.00 
Beautiful family home D6Wnear city!,IE,Ireland,53.31716508,-6.28866569,Entire home/apt,5,1,3,4,$150.00 
"Modern living space, 10 mins - city",IE,Ireland,53.33229842,-6.295062051,Entire home/apt,3,1,1,2,$85.00 
Superb Townhouse near beach and Dublin City Centre,IE,Ireland,53.33472041,-6.218324383,Entire home/apt,4,1,2,2,$250.00 
Solo traveler's home;) 15min walk to city centre,IE,Ireland,53.33033731,-6.253944578,Private room,1,1,1,1,$45.00 
City Centre 2 bed Apt.,IE,Ireland,53.34927578,-6.229627753,Entire home/apt,4,1,2,2,$150.00 
"Double Room, cosy flat",IE,Ireland,53.32981728,-6.215050247,Private room,1,1,1,1,$32.00 
Double Room in the best area of Dublin,IE,Ireland,53.33276984,-6.241347664,Private room,2,1,1,1,$69.00 
Central large 3 bed Victorian Dub 8,IE,Ireland,53.33848486,-6.302885277,Entire home/apt,5,1,3,5,$220.00 
Quiet Square in the Heart of D4,IE,Ireland,53.33674468,-6.229040237,Entire home/apt,6,2.5,3,4,$200.00 
"EnSuite Room, Airport, Light Breakfast, Free Park",IE,Ireland,53.3945897,-6.210768846,Private room,1,1,1,1,$25.00 
Stunning Architecturally Designed House and garden,IE,Ireland,53.39325675,-6.286227498,Entire home/apt,6,2,3,3,$155.00 
Charming double room in Heart of City Centre,IE,Ireland,53.34949911,-6.249762415,Private room,2,1,1,1,$55.00 
Double bedroom with private bathroom and kitchen,IE,Ireland,53.40599345,-6.179612952,Private room,3,1,1,1,$43.00 
(RDS) Lovely Private Double Room Near the City,IE,Ireland,53.32731062,-6.219577803,Private room,2,2,1,1,$50.00 
Studio apartment in quiet house.,IE,Ireland,53.33140456,-6.266672304,Entire home/apt,2,1,1,1,$63.00 
Cosy & quaint 2 bed apartment.,IE,Ireland,53.34073966,-6.227459113,Entire home/apt,4,1,2,2,$100.00 
Comfortable & Modern 1 Bedroom Apartment,IE,Ireland,53.39360155,-6.223841268,Entire home/apt,2,1,1,1,$65.00 
"Spacious double ensuite, modern central apartment",IE,Ireland,53.35235522,-6.264052643,Private room,2,1,1,1,$88.00 
Large 1 Bed Penthouse Overlooking the City,IE,Ireland,53.34127856,-6.265179866,Entire home/apt,3,1,1,1,$150.00 
Double room in nice Dublin appartment,IE,Ireland,53.369595,-6.28405044,Private room,2,1,1,1,$40.00 
Doubleroom. Prime location. Quiet area.,IE,Ireland,53.34824883,-6.236934989,Private room,2,1.5,1,1,$180.00 
Cozy double bedroom in Dublin,IE,Ireland,53.3486246,-6.283841349,Private room,2,1,1,1,$60.00 
Docklands Apartment,IE,Ireland,53.34229802,-6.235916782,Entire home/apt,6,1,2,3,$210.00 
Lovely bright double room-15 mins from city centre,IE,Ireland,53.35899536,-6.193521088,Private room,3,1,1,2,$90.00 
"Stylish spot, Temple Bar ",IE,Ireland,53.34407697,-6.269623232,Entire home/apt,4,1,1,2,$130.00 
Double Bed City Centre,IE,Ireland,53.35719737,-6.262570273,Private room,2,1,1,1,$42.00 
Double room in a quiet area.,IE,Ireland,53.40390621,-6.172919224,Private room,2,1.5,1,1,$45.00 
2 Bedroom Flat near Merrion Square,IE,Ireland,53.34038566,-6.24435314,Entire home/apt,3,2,2,2,$94.00 
"Comfortable Room,City Center (IFSC)",IE,Ireland,53.34882288,-6.243788182,Private room,2,1,1,1,$35.00 
Double bedroom's in Fairview,IE,Ireland,53.36491926,-6.242671441,Private room,2,1,1,1,$50.00 
Nice apartment CITY CENTRE,IE,Ireland,53.34736423,-6.266352157,Private room,2,1,1,1,$60.00 
Spacious Room in Large House,IE,Ireland,53.35185854,-6.235258199,Private room,2,2,1,1,$35.00 
*City Centre -- Private En-suite -- Top Location*,IE,Ireland,53.35724167,-6.267248854,Private room,2,1,1,1,$55.00 
Georgian House in Drumcondra,IE,Ireland,53.36552355,-6.257432179,Entire home/apt,14,2,7,14,$500.00 
Bright & Quiet Central Dublin Flat,IE,Ireland,53.34530781,-6.252032757,Entire home/apt,3,1,1,2,$130.00 
Private Room 3km from City Centre,IE,Ireland,53.31480882,-6.294430374,Private room,2,1,1,2,$65.00 
Cosy room in city centre,IE,Ireland,53.35206296,-6.250248734,Private room,2,2,1,2,$50.00 
"Beautiful & Bright Apt, Water View",IE,Ireland,53.34407056,-6.239257538,Entire home/apt,3,1,1,2,$150.00 
Modern City Studio - Excellent Airport Links,IE,Ireland,53.35969664,-6.25967003,Entire home/apt,2,1,0,1,$59.00 
